label,message,message_2
0,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!","Ок, хорошо. Я позабочусь о том, чтобы делать много работы в течение дня! сегодня у меня действительно неприятный кашель, и он сухой и укол, так что это должно действительно помочь!"
0,Wife.how she knew the time of murder exactly,Жена. как она точно знала время убийства
1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,"Отправить логотип 2 ur lover - 2 имени, соединенных сердечком. Txt LOVE NAME1 NAME2 MOBNO, например, LOVE ADAM EVE 07123456789 на 87077 Yahoo! POBox36504W45WQ TxtNO 4 без рекламы 150р."
0,Howz that persons story,Как эта история людей
0,Thanx 4 sending me home...,"Спасибо, 4, отправив меня домой..."
0,Its normally hot mail. Com you see!,Обычно это горячая почта. Ком вы видите!
1,"You've won tkts to the EURO2004 CUP FINAL or пїЅ800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","Вы выиграли билеты на ФИНАЛ КУБКА ЕВРО-2004 или €800 НАЛИЧНЫМИ, чтобы получить ЗВОНИТЕ 09058099801 b4190604, POBOX 7876150ppm"
0,U sick still can go shopping?,"Ты больной, ты еще можешь ходить по магазинам?"
0,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..","Да, они в порядке. У BBD (пуджи) полно прыщей.. даже она стала довольно черной.. и уррит здесь, слишком холодно, в свитере.."
0,Nice.nice.how is it working?,Красиво.красиво.как это работает?
0,1's reach home call me.,"1's добраться до дома, позвоните мне."
0,Were trying to find a Chinese food place around here,Пытались найти место китайской еды здесь
0,"Easy mate, * guess the quick drink was bit ambitious.","Easy mate, * думаю, быстрый напиток был немного амбициозным."
0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,ДЕТКА !!! Я мииииииисссссссссс тебя! Ты мне нужен !!! Я хочу тебя !!! :-( ...Гыее...мне так грустно без тебя детка...я люблю тебя...
0,Ok thanx...,"Хорошо, спасибо..."
0,aathi..where are you dear..,аати..где ты дорогая..
0,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.","Тундзи, как королева? как дела. Это просто пожелание тебе хорошего дня. Абиола."
0,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,"Сегодня iZ День Желтой розы. Если вам нравится моя дружба, дайте мне 1 пропущенный вызов и отправьте его своему frndZ и посмотрите, сколько пропущенных вызовов вы получите. Если у тебя 6 пропущенных, ты выходишь замуж за своего любовника."
0,Will be out of class in a few hours. Sorry,Через несколько часов выйдет из класса. Извини
0,Wat time u finish ur lect today?,Во сколько ты сегодня закончишь налево?
1,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply","Бесплатное сообщение: Jamster! Получите сумасшедший звук лягушки прямо сейчас! Для политекста MAD1, для реального текста MAD2 до 88888. 6 сумасшедших звуков всего за 3 фунта стерлингов в неделю! только 16+! Условия и положения применяются"
